OrderID,OrderDate,CustomerName,Country,Email,ProductID,ProductName,Category,UnitPrice,Quantity,SalesRep,PaymentMethod,DiscountCode,OrderSource,Notes
12352,24/09/2024,A. Mwase,Uganda,a..mwase@urban-threads.com,P017,Watch,Accessories,76.48,1,Bob_Sales,Cash,,web,promo code used
12139,03/02/2024,John Mugabe,Kenya,john.mugabe@urban-threads.com,P030,Ankle Socks,Footwear ,83.25,4,TEAM_A,Debit,DISC-20,Web,REFUND
11649,09/02/2024,fatima KARANJA,Rwanda,fatima.karanja@urban-threads.com,P020,Necklace,Apparrel,12.82,0,Bob_Sales,mpesa,SUMMER,mobile,duplicate row
13424,05/12/2024,Brian Mensah,Uga,brian.mensah@email.com,P009,Scarf,Apparel,20.66,1,,unknown,SUMMER,web,giftwrap
99999,2025-02-30,????,U G A N D A,abc@,PX999,,misc,,-5,???,,,unknown,import_error
12206,09/12/2024,John Karanja,Uga,john.karanja@urbanthreads.co,P015,Socks,Apparel,83.19,2,Alice M.,unknown,SUMMER,STORE,customer called in
10350,04/02/2024,Mark  Okoth,South Sudan,mark..okoth@email.com,P027,Sports Tee,Clothing,28.49,1,,bank transfer,null,mobile,duplicate row
12445,18-Mar-25,Fatima Wanjiru,KEN,fatima.wanjiru@email.com,P003,Hoodie,Footwear ,37.22,1,TEAM_A,Cash,,affiliate,??
0,,Unknown,Tanz.,,,,misc,,-5,,unknown,,unknown,import_error
11253,31-Jan-24,grace IBRAHIM,Rw,grace.ibrahim@urbanthreads.co,P005,T-shirt,clothes,110.09,2,charles,Debit,NEW10,web,manual entry
13628,04/01/2024,A. Mwase,uganda,a..mwase@urban-threads.com,P009,Scarf,Apparel,20.66,1,Bob_Sales,Cash,,Web,duplicate row
11254,23/10/2024,grace MENSAH,Tanz,grace.mensah@email.com,P005,T-shirt,clothes,110.09,1,Bob_Sales,Credit Card,NEW10,web,manual entry
12744,19/05/2025,Grace 'Z' Kim,Burundi,grace.z.kim@gmail.com,P019,Earrings,Accessories,-43.66,1,charles,mpesa,,Web,??
10774,09/09/2024,N. Mutiso,Kenia,,P020,Necklace,Apparrel,12.82,3,,,NEW10,STORE,ordered twice
10984,09/03/2024,Lydia 'C' Otieno,Kenia,lydia.c.otieno@urban-threadscom,P018,Bracelet,Footwear,,1,Bob_Sales,Cash,null,Web,customer called in
11851,18/09/2025,peter SAID,Kenya*,peter.said@email.com,P029,Active Shorts,Apparel,27.63,1,,Debit,DISC-20,Web,N/A
12094,09/06/2025,C. Otieno,S. Sudan,c..otieno@urbanthreads.co,P029,Active Shorts,Apparel,27.63,,charles,unknown,null,Web,N/A
12627,29/03/2025,P. Wanjiru,Kenya,p..wanjiru@hotmail.com,,Unnamed product,,,1,Bob_Sales,Credit Card,SUMMER,affiliate,manual entry
13034,06/03/2024,Sophia Ibrahim,rwanda,sophia.ibrahim@hotmail.com,P016,Backpack,Accessory,76.33,1,Bob_Sales,bank transfer,,mobile,??
14215,18/01/2023,Tom 'C' Mensah,Tanzania ,tom.c.mensah@urbanthreads.co,P023,Loafers,Apparel,116.66,2,TEAM_A,Cash,DISC-20,STORE,??
11768,21/07/2025,peter 'd' kamau,S. Sudan,peter.d.kamau@urbanthreads.co,P025,Windbreaker,apparel,90.77,1,,bank transfer,DISC-20,stores,customer called in
12573,26-May-24,G. Njoroge,Rw,g..njoroge@urban-threads.com,P025,Windbreaker,apparel,90.77,1,,Debit,,stores,ordered twice
11182,07-Apr-25,Mary Ibrahim,South Sudan,mary.ibrahim@urbanthreads.co,,misc item,,,1,charles,Cash,DISC-20,mobile,N/A
10360,27/02/2025,G. Otieno,uganda,g..otieno@gmail.com,P007,Belt,apparel,22.02,1,,mpesa,SUMMER,web,customer called in
11871,28/08/2025,alice mwase,KEN,alice.mwase@email.com,P029,Active Shorts,Apparel,27.63,4,charles,Cash,null,web,duplicate row
14846,31/08/2024,noah mwangi,uganda,noah.mwangi@mail,P018,Bracelet,Footwear,113.51,1,Alice M.,Mpesa,null,Web,giftwrap
11914,,lilian mwangi,Burundi,,P027,Sports Tee,Clothing,28.49,2,charles,,,STORE,ordered twice
14433,01/10/2025,Tom  Mwangi,KEN,tom..mwangi@hotmail.com,P007,Belt,apparel,22.02,1,Bob_Sales,Debit,null,STORE,duplicate row
11453,08-Jul-25,peter WANJIRU,Uga,peter.wanjiru@hotmail.com,P013,Blazer,Apparrel,18.78,1,,mpesa,,,??
11225,23/08/2024,Mark Mugabe,KEN,,P023,Loafers,Apparel,116.66,1,,Mpesa,,web,ordered twice
14381,05/12/2024,amina MWASE,Kenya*,amina.mwase@mail,P026,Beanie,clothes,13.49,1,,,,,
10914,01/08/2025,david 'z' mwase,Rw,david.z.mwase@urban-threads.com,P011,Dress,apparel,59.57,1,TEAM_A,bank transfer,NEW10,STORE,manual entry
13162,29/06/2025,Fatima Mwase,Tanzania,fatima.mwase@hotmail.com,P012,Skirt,Footwear,38.53,1,Alice M.,Credit Card,NEW10,web,N/A
11660,,Linda 'B' Okoth,Rwanda,,,misc item,,,1,Bob_Sales,Mpesa,DISC-20,STORE,giftwrap
11039,24/08/2023,Lilian Mwangi,Kenya*,lilian.mwangi@urbanthreads.co,P023,Loafers,Apparel,116.66,1,,,,,REFUND
11539,11/09/2025,Linda Otieno,Burundi,linda.otieno@gmail.com,,,,,1,charles,Cash,SUMMER,,REFUND
12758,03/05/2024,Jane 'C' Mwangi,Kenia,jane.c.mwangi@urbanthreads.co,P024,Sandals,apparel,48.32,1,,mpesa,DISC-20,Web,??
12309,03/07/2025,Sam Ibrahim,Tanz,sam.ibrahim@gmail.com,P002,Sneakers,Apparel,86.72,1,TEAM_A,Debit,,affiliate,ordered twice
14075,31/05/2025,A. Karanja,Kenya*,a..karanja@gmail.com,P005,T-shirt,clothes,110.09,2,charles,Debit,SUMMER,web,customer called in
10317,03-Jul-24,Chloe Said,Kenia,chloe.said@hotmail.com,P005,T-shirt,clothes,110.09,1,,unknown,NEW10,web,N/A
13043,15-Feb-25,Robert Mensah,South Sudan,robert.mensah@gmail.com,P014,Shorts,Footwear,62.57,2,TEAM_A,Cash,SUMMER,stores,
10333,20/07/2024,lydia DOE,Tanzania ,,P015,Socks,Apparel,83.19,1,charles,mpesa,,,REFUND
10750,10/01/2025,lydia NJOROGE,kenya,lydia.njoroge@gmail.com,P013,Blazer,Apparrel,18.78,1,Alice M.,mpesa,null,,??
10638,16/01/2025,lilian njoroge,Tanz,lilian.njoroge@hotmail.com,P021,Sunglass Case,Footwear,50.53,1,,Cash,,stores,manual entry
12121,20/11/2024,Lilian 'B' Mutiso,Uganda,,P029,Active Shorts,Apparel,27.63,2,charles,unknown,null,,N/A
13205,15-Jul-24,Chloe Kim,South Sudan,chloe.kim@urbanthreads.co,P014,Shorts,Footwear,62.57,1,Alice M.,Mpesa,NEW10,affiliate,ordered twice
10205,09/03/2024,peter mensah,South Sudan,peter.mensah@urban-threadscom,P029,Active Shorts,Apparel,27.63,1,charles,Cash,,web,duplicate row
99999,14/02/2025,NULL,U G A N D A,noemail,,ghost item,misc,free,,,,,unknown,import_error
11772,06/06/2025,Lydia 'Z' Njoroge,Burundi,lydia.z.njoroge@urbanthreads.co,P018,Bracelet,Footwear,113.51,1,TEAM_A,,NEW10,affiliate,duplicate row
10520,15/08/2025,Esther  Mutiso,Uga,esther..mutiso@urbanthreads.co,P023,Loafers,Apparel,116.66,1,,Debit,,mobile,customer called in
11387,,Peter Karanja,uganda,peter.karanja@hotmail.com,P029,Active Shorts,Apparel,27.63,1,Alice M.,,NEW10,affiliate,giftwrap
13584,11/03/2025,Lydia 'D' Mugabe,Tanzania,lydia.d.mugabe@urbanthreads.co,P019,Earrings,Accessories,-43.66,1,,bank transfer,,STORE,manual entry
12112,05-May-25,Lilian 'C' Kamau,Uganda,lilian.c.kamau@urbanthreads.co,P007,Belt,apparel,22.02,1,Bob_Sales,Mpesa,,affiliate,giftwrap
14832,14/04/2024,Sam Mwangi,S. Sudan,sam.mwangi@hotmail.com,P028,Leggings,Footwear,28.75,1,Bob_Sales,mpesa,NEW10,affiliate,promo code used
12233,27/09/2025,Tom Mwangi,South Sudan,,P016,Backpack,Accessory,76.33,3,charles,,NEW10,web,N/A
10019,05-Jun-25,jane OKOTH,Uga,jane.okoth@mail,P018,Bracelet,Footwear,113.51,0,,unknown,null,affiliate,
10866,19/03/2024,Alice Otieno,South Sudan,alice.otieno@urbanthreads.co,P006,Running Shoes,clothes,116.45,1,charles,Cash,,Web,ordered twice
12404,08/07/2024,M.  Mwase,Kenya*,m...mwase@email.com,,,,,1,,Credit Card,NEW10,STORE,duplicate row
12843,26/07/2025,Tom Karanja,S. Sudan,,P013,Blazer,Apparrel,18.78,0,Bob_Sales,,,Web,giftwrap
10092,14/06/2025,lydia SAID,kenya,lydia.said@urbanthreads.co,,,,,1,TEAM_A,Mpesa,NEW10,mobile,ordered twice
11828,03/03/2024,Esther  Otieno,Kenia,esther..otieno@gmail.com,P004,Sunglasses,apparel,80.88,0,TEAM_A,Credit Card,NEW10,mobile,??
13907,27/04/2025,,Tanzania ,unknown@emailcom,P007,Belt,apparel,22.02,-3,,bank transfer,DISC-20,Web,N/A
10045,20/08/2024,Sophia Mensah,Rw,sophia.mensah@gmail.com,P028,Leggings,Footwear,28.75,2,Alice M.,,SUMMER,affiliate,N/A
11037,29/09/2025,M. Karanja,kenya,m..karanja@gmail.com,P014,Shorts,Footwear,62.57,2,TEAM_A,Mpesa,,web,ordered twice
10087,02/12/2024,Owen Karanja,S. Sudan,owen.karanja@email.com,P005,T-shirt,clothes,110.09,1,,Cash,DISC-20,Web,manual entry
13587,07/05/2025,Mark 'D' Mwase,rwanda,mark.d.mwase@urban-threads.com,P009,Scarf,Apparel,20.66,1,charles,mpesa,null,STORE,duplicate row
10973,15/09/2025,P. Kim,Kenia,p..kim@gmail.com,,misc item,,,4,TEAM_A,Credit Card,NEW10,web,giftwrap
11584,13/11/2025,grace  SAID,Tanzania ,grace..said@email.com,P012,Skirt,Footwear,38.53,1,TEAM_A,Credit Card,null,mobile,manual entry
10223,21/02/2025,Paul Otieno,Kenya,paul.otieno@gmail.com,P013,Blazer,Apparrel,18.78,1,Bob_Sales,mpesa,,STORE,duplicate row
12258,02/12/2024,Noah  Okoth,Uga,noah..okoth@urbanthreads.co,P010,Cap,Accessory,28.77,3,charles,Credit Card,,affiliate,N/A
12463,09/07/2025,Fatima 'C' Karanja,South Sudan,fatima.c.karanja@urbanthreadsco,,Unknown,,,1,,Cash,,,duplicate row
11443,13/11/2024,Paul Wanjiru,Rw,paul.wanjiru@urban-threads.com,P011,Dress,apparel,59.57,1,TEAM_A,mpesa,NEW10,mobile,ordered twice
10546,07/01/2024,jane MUTISO,uganda,jane.mutiso@urbanthreads.co,P009,Scarf,Apparel,20.66,2,Alice M.,unknown,DISC-20,affiliate,giftwrap
14795,24/06/2024,mark MENSAH,Tanz,mark.mensah@urbanthreads.co,P021,Sunglass Case,Footwear,50.53,1,Alice M.,Mpesa,,,??
13560,28/07/2024,Peter Karanja,Rwanda,peter.karanja@mail,,Unnamed product,,,1,charles,mpesa,,,??
12427,27/04/2025,Esther 'B' Kim,Kenya*,,P022,Boots,Footwear,10.34,1,charles,Mpesa,NEW10,affiliate,promo code used
10906,02-Apr-25,Tom Wanjiru,S. Sudan,tom.wanjiru@urban-threads.com,P005,T-shirt,clothes,110.09,1,,mpesa,,Web,customer called in
13664,24/04/2025,Moses Mwangi,Burundi,moses.mwangi@mail,P005,T-shirt,clothes,110.09,1,,Mpesa,null,,??
12924,17-Jan-24,Tom 'B' Wanjiru,Uga,tom.b.wanjiru@urban-threads.com,P020,Necklace,Apparrel,12.82,2,,mpesa,,Web,promo code used
12547,08/06/2025,A. Okoth,uganda,a..okoth@gmail.com,P015,Socks,Apparel,83.19,1,charles,Cash,SUMMER,affiliate,ordered twice
14556,18/12/2024,moses KARANJA,Uga,moses.karanja@mail,P021,Sunglass Case,Footwear,50.53,1,TEAM_A,,null,Web,N/A
13973,15/02/2025,Esther 'B' Kim,Burundi,esther.b.kim@hotmail.com,P030,Ankle Socks,Footwear ,83.25,2,charles,,,affiliate,REFUND
11067,,Lilian Doe,Uganda,lilian.doe@gmail.com,P014,Shorts,Footwear,62.57,1,Bob_Sales,Mpesa,NEW10,Web,promo code used
13394,,amina SAID,Kenya,amina.said@mail,P030,Ankle Socks,Footwear ,83.25,2,Alice M.,Cash,,stores,duplicate row
13575,,Peter Said,S. Sudan,peter.said@mail,,,,,,charles,Debit,SUMMER,,duplicate row
12372,02/05/2024,david  KIM,uganda,david..kim@urban-threads.com,P029,Active Shorts,Apparel,27.63,1,,Mpesa,,web,giftwrap
11883,22/06/2025,noah 'd' doe,kenya,noah.d.doe@mail,P012,Skirt,Footwear,38.53,1,,Mpesa,NEW10,mobile,N/A
10095,17/09/2025,esther DOE,Kenya,esther.doe@urbanthreads.co,P018,Bracelet,Footwear,113.51,1,,Debit,DISC-20,,customer called in
13428,22/08/2026,alice mwase,kenya,alice.mwase@mail,P023,Loafers,Apparel,116.66,1,Alice M.,bank transfer,NEW10,Web,
,2025-02-30,Unknown,Ken_ya,,PX999,,misc,,,,unknown,,unknown,garbage
11614,05/04/2024,A. Karanja,Tanzania,a..karanja@urbanthreads.co,P005,T-shirt,clothes,110.09,1,charles,Mpesa,DISC-20,mobile,N/A
12214,23-Jun-24,peter.d.wanjiru@urban-threads.com,Kenia,Peter 'D' Wanjiru,P003,Hoodie,Footwear ,37.22,-1,,Debit,null,,giftwrap
12749,02/10/2024,Jane  'Z'  Ibrahim,Kenya*,jane..z..ibrahim@mail,P013,Blazer,Apparrel,18.78,0,charles,mpesa,SUMMER,,duplicate row
12181,11/06/2025,C. Mutiso,Tanzania ,c..mutiso@email.com,P004,Sunglasses,apparel,80.88,1,Alice M.,mpesa,,,duplicate row
12331,11/05/2024,alice MWASE,Tanz,alice.mwase@gmail.com,P007,Belt,apparel,22.02,1,TEAM_A,Debit,NEW10,,??
14104,21-Feb-24,Lydia  Okoth,Burundi,lydia..okoth@mail,P027,Sports Tee,Clothing,28.49,3,Bob_Sales,Cash,SUMMER,STORE,manual entry
14055,27/09/2025,Grace Kamau,Uganda,grace.kamau@mail,P021,Sunglass Case,Footwear,50.53,1,TEAM_A,unknown,SUMMER,,ordered twice
10067,15/07/2024,esther mensah,Uga,esther.mensah@mail,P007,Belt,apparel,22.02,1,Bob_Sales,mpesa,DISC-20,affiliate,promo code used
11559,10/11/2024,Noah 'C' Doe,uganda,,P002,Sneakers,Apparel,86.72,1,Bob_Sales,Debit,NEW10,STORE,N/A
11350,12-Jul-25,sam  MENSAH,Kenya,sam..mensah@mail,P030,Ankle Socks,Footwear ,83.25,1,,Credit Card,null,mobile,promo code used
13495,17/01/2024,Linda Mutiso,Tanzania ,linda.mutiso@email.com,P007,Belt,apparel,22.02,2,Bob_Sales,mpesa,NEW10,stores,N/A
12362,14/08/2025,mark okoth,Rw,mark.okoth@urbanthreads.co,P002,Sneakers,Apparel,86.72,-3,charles,mpesa,NEW10,Web,
13066,17-Jun-24,Sophia 'C' Karanja,Uganda,sophia.c.karanja@email.com,P030,Ankle Socks,Footwear ,83.25,1,Bob_Sales,unknown,SUMMER,STORE,promo code used
11539,25/08/2024,C. Mugabe,Tanzania,c..mugabe@mail,P021,Sunglass Case,Footwear,50.53,2,Alice M.,Credit Card,null,Web,customer called in
13235,12/06/2025,Peter Mugabe,Tanzania,peter.mugabe@hotmail.com,P024,Sandals,apparel,48.32,1,TEAM_A,mpesa,DISC-20,web,N/A
12504,2025-13-40,John Mugabe,Tanzania,john.mugabe@urban-threads.com,P030,Ankle Socks,Footwear ,83.25,4,TEAM_A,unknown,SUMMER,affiliate,ordered twice
13450,31/03/2025,alice IBRAHIM,Tanzania,,P010,Cap,Accessory,28.77,1,Alice M.,Debit,SUMMER,mobile,customer called in
11271,18-May-25,M. Karanja,Uga,m..karanja@mail,P027,Sports Tee,Clothing,28.49,0,,unknown,null,affiliate,manual entry
14054,08/07/2024,m..njoroge@mail,Uga,M. Njoroge,P026,Beanie,clothes,13.49,3,TEAM_A,Cash,,mobile,
12895,29/03/2025,Robert Otieno,rwanda,robert.otieno@mail,P008,Jeans,Footwear,112.3,1,Bob_Sales,bank transfer,,mobile,promo code used
13004,25/12/2024,Peter Mwangi,Uganda,peter.mwangi@urban-threads.com,P023,Loafers,Apparel,116.66,1,charles,,null,mobile,??
14834,12/08/2024,Peter 'D' Kamau,South Sudan,,P023,Loafers,Apparel,116.66,1,,Mpesa,,Web,giftwrap
13800,01/03/2025,Peter Mutiso,Kenya,peter.mutiso@urban-threads.com,P008,Jeans,Footwear,112.3,1,charles,bank transfer,NEW10,affiliate,N/A
14737,22-Aug-24,A. Mensah,Uganda,a..mensah@gmail.com,P029,Active Shorts,Apparel,27.63,1,charles,Mpesa,SUMMER,web,N/A
10533,19/05/2025,M. Kamau,Tanzania,m..kamau@urban-threadscom,P023,Loafers,Apparel,116.66,1,Bob_Sales,bank transfer,,mobile,N/A
11740,29/08/2025,mary MENSAH,S. Sudan,mary.mensah@mail,P024,Sandals,apparel,48.32,2,,,,Web,customer called in
14502,09/07/2024,Mark 'Z' Kamau,rwanda,mark.z.kamau@urban-threads.com,P018,Bracelet,Footwear,113.51,3,,Debit,DISC-20,Web,
14198,22/03/2024,jane MWANGI,Tanzania,jane.mwangi@email.com,P019,Earrings,Accessories,-43.66,1,Bob_Sales,Credit Card,null,Web,??
10808,01/06/2025,C.  Okoth,Kenia,c...okoth@email.com,P002,Sneakers,Apparel,86.72,1,,Cash,SUMMER,web,??
10447,18-Aug-24,mark njoroge,Rw,mark.njoroge@email.com,P003,Hoodie,Footwear ,37.22,1,,,NEW10,STORE,
14108,13-Jun-24,Chloe 'C' Mensah,Uganda,,P018,Bracelet,Footwear,113.51,3,charles,Debit,NEW10,Web,N/A
12867,06/01/2024,T. Okoth,South Sudan,t..okoth@urbanthreads.co,,Unknown,,,1,,Cash,,stores,ordered twice
10960,29/10/2024,david ibrahim,Burundi,david.ibrahim@gmail.com,P025,Windbreaker,apparel,,1,TEAM_A,,,,N/A
13701,21-Aug-25,Robert Mensah,Uganda,robert.mensah@gmail.com,P007,Belt,apparel,22.02,1,TEAM_A,,,mobile,customer called in
12558,21/09/2024,jane kim,South Sudan,jane.kim@gmail.com,P012,Skirt,Footwear,38.53,1,TEAM_A,unknown,,,REFUND
11961,30/09/2025,Noah  Okoth,KEN,noah..okoth@urban-threads.com,P019,Earrings,Accessories,-43.66,1,charles,bank transfer,,web,REFUND
12257,10/01/2025,lilian MUTISO,uganda,lilian.mutiso@mail,P009,Scarf,Apparel,20.66,1,charles,Mpesa,NEW10,STORE,giftwrap
13493,09/02/2025,moses DOE,Uga,moses.doe@mail,P018,Bracelet,Footwear,113.51,1,,mpesa,,Web,REFUND
14034,04/07/2025,E. Okoth,Tanz,e..okoth@gmail.com,P015,Socks,Apparel,83.19,1,Alice M.,mpesa,NEW10,Web,
13346,01/11/2024,fatima MWASE,Rw,fatima.mwase@hotmail.com,P012,Skirt,Footwear,38.53,-2,,,SUMMER,stores,giftwrap
10214,01/06/2025,Robert Mutiso,rwanda,robert.mutiso@urban-threads.com,P013,Blazer,Apparrel,18.78,1,charles,Credit Card,SUMMER,Web,ordered twice
11731,05/07/2025,n. njoroge,kenya,n..njoroge@gmail.com,P009,Scarf,Apparel,20.66,1,charles,Cash,NEW10,Web,giftwrap
13774,23/10/2024,John Okoth,Rw,john.okoth@urban-threadscom,P029,Active Shorts,Apparel,27.63,1,Bob_Sales,Debit,,web,customer called in
11675,2025-13-40,Grace Mwangi,Rw,grace.mwangi@gmail.com,P009,Scarf,Apparel,,-3,charles,bank transfer,,STORE,??
14778,25/05/2024,Mark Kim,S. Sudan,mark.kim@urbanthreads.co,P004,Sunglasses,apparel,40.44,1,TEAM_A,bank transfer,SUMMER,mobile,customer called in
11507,31-Mar-24,Brian 'Z' Kamau,South Sudan,brian.z.kamau@mail,P021,Sunglass Case,Footwear,50.53,1,charles,Mpesa,SUMMER,mobile,duplicate row
12624,09/02/2025,M. Mugabe,Tanzania,m..mugabe@urban-threads.com,P006,Running Shoes,clothes,116.45,1,Alice M.,bank transfer,SUMMER,STORE,customer called in
14726,04/01/2025,Peter 'Z' Said,uganda,peter.z.said@urban-threads.com,P007,Belt,apparel,22.02,,TEAM_A,Credit Card,,affiliate,manual entry
10528,14-Dec-24,Fatima 'C' Mwangi,Tanzania,,P026,Beanie,clothes,13.49,2,charles,mpesa,,stores,promo code used
14268,,Peter Said,S. Sudan,peter.said@email.com,P019,Earrings,Accessories,-43.66,1,,bank transfer,NEW10,,duplicate row
13476,25/03/2025,,Kenya,unknown@email.com,P027,Sports Tee,Clothing,28.49,1,TEAM_A,mpesa,DISC-20,mobile,N/A
14284,10-Nov-24,Tom 'D' Ibrahim,Burundi,tom.d.ibrahim@urban-threads.com,P013,Blazer,Apparrel,18.78,2,,Credit Card,NEW10,mobile,??
10792,25/03/2024,Tom 'Z' Wanjiru,Kenia,,P001,Denim Jacket,Accessory,139.9,1,,bank transfer,SUMMER,Web,customer called in
12715,02/10/2024,S. Ibrahim,Kenya*,s..ibrahim@gmail.com,P019,Earrings,Accessories,-43.66,1,,Debit,DISC-20,affiliate,ordered twice
11402,17/10/2025,Mary Mwase,S. Sudan,mary.mwase@gmail.com,P027,Sports Tee,Clothing,28.49,2,,Cash,NEW10,stores,giftwrap
10983,09/11/2024,Peter Mensah,Kenya*,peter.mensah@gmail.com,P008,Jeans,Footwear,112.3,1,TEAM_A,bank transfer,,STORE,REFUND
14107,06/12/2024,F. Okoth,Kenia,f..okoth@email.com,P015,Socks,Apparel,83.19,1,Bob_Sales,Credit Card,DISC-20,Web,ordered twice
13074,08/09/2024,Chloe 'C' Okoth,Kenya,chloe.c.okoth@gmail.com,P015,Socks,Apparel,83.19,1,,Credit Card,,affiliate,giftwrap
13859,25/06/2025,David 'D' Mutiso,Tanz,david.d.mutiso@email.com,P014,Shorts,Footwear,62.57,-2,TEAM_A,unknown,null,STORE,
14368,08-Mar-25,Tom 'Z' Doe,Kenia,tom.z.doe@urban-threadscom,P006,Running Shoes,clothes,116.45,1,TEAM_A,,DISC-20,mobile,ordered twice
99999,,????,Ken_ya,,,,misc,,,,,,,garbage
11734,06-Apr-25,esther MUGABE,Rwanda,esther.mugabe@gmailcom,P018,Bracelet,Footwear,113.51,2,Bob_Sales,Debit,,,customer called in
12912,12/11/2024,Sam Doe,KEN,sam.doe@gmail.com,P011,Dress,apparel,59.57,1,,Debit,null,stores,REFUND
10723,01/01/2024,Fatima Mwangi,Tanz,fatima.mwangi@hotmail.com,P007,Belt,apparel,22.02,1,,unknown,NEW10,affiliate,duplicate row
13133,2025-13-40,L. Njoroge,Burundi,l..njoroge@email.com,P014,Shorts,Footwear,62.57,1,Bob_Sales,unknown,SUMMER,web,giftwrap
11032,01/07/2025,jane KIM,Kenya,jane.kim@email.com,P029,Active Shorts,Apparel,27.63,2,,mpesa,,Web,??
14614,02/10/2024,Jane Kamau,Rwanda,jane.kamau@urbanthreads.co,,Unnamed product,,,1,,Cash,SUMMER,affiliate,customer called in
11286,28/06/2024,Chloe Karanja,Uga,chloe.karanja@hotmail.com,P020,Necklace,Apparrel,12.82,1,Bob_Sales,unknown,,web,customer called in
11201,03/08/2024,lilian karanja,Rwanda,,P004,Sunglasses,apparel,80.88,2,,Cash,SUMMER,affiliate,
10661,17/09/2025,Alice  Mwase,Rwanda,alice..mwase@email.com,P018,Bracelet,Footwear,113.51,1,,bank transfer,DISC-20,stores,manual entry
10289,2025-13-40,N. Kamau,uganda,n..kamau@hotmail.com,P020,Necklace,Apparrel,12.82,1,Bob_Sales,mpesa,null,affiliate,customer called in
10115,05/04/2025,Peter Mutiso,Rwanda,peter.mutiso@gmail.com,P019,Earrings,Accessories,-43.66,-2,charles,bank transfer,,stores,promo code used
10242,07-Apr-24,Fatima Mutiso,kenya,fatima.mutiso@urban-threads.com,P001,Denim Jacket,Accessory,139.9,-1,,Mpesa,SUMMER,,
11229,19/12/2024,peter.c.okoth@hotmail.com,Tanz,Peter 'C' Okoth,P029,Active Shorts,Apparel,27.63,1,TEAM_A,unknown,NEW10,,??
10796,12/03/2025,Lydia 'Z' Kamau,Uga,lydia.z.kamau@urban-threads.com,P014,Shorts,Footwear,62.57,0,charles,mpesa,DISC-20,,customer called in
10309,12/10/2024,,Uga,unknown@urbanthreads.co,P029,Active Shorts,Apparel,27.63,1,charles,Debit,,web,N/A
13860,28/12/2024,Sophia 'D' Mensah,South Sudan,sophia.d.mensah@hotmail.com,P002,Sneakers,Apparel,86.72,1,,Debit,SUMMER,web,
10609,24/07/2024,sam IBRAHIM,Rwanda,sam.ibrahim@hotmail.com,P016,Backpack,Accessory,76.33,1,,bank transfer,SUMMER,web,customer called in
13054,06/04/2024,Mark Mugabe,kenya,mark.mugabe@gmail.com,P021,Sunglass Case,Footwear,50.53,1,,Credit Card,null,STORE,
13735,14/10/2025,Alice 'Z' Mutiso,Uganda,alice.z.mutiso@urbanthreads.co,P001,Denim Jacket,Accessory,139.9,1,,Cash,null,,promo code used
14651,16/01/2025,amina OKOTH,uganda,,P026,Beanie,clothes,13.49,2,charles,Mpesa,DISC-20,Web,duplicate row
13987,22/02/2025,mary mugabe,Uga,mary.mugabe@gmail.com,P009,Scarf,Apparel,20.66,1,charles,bank transfer,DISC-20,mobile,ordered twice
13376,08/10/2024,C. Okoth,Rw,c..okoth@mail,P005,T-shirt,clothes,110.09,1,,bank transfer,null,stores,
11115,15-Aug-24,Fatima Wanjiru,Uga,fatima.wanjiru@email.com,P013,Blazer,Apparrel,18.78,1,TEAM_A,Debit,SUMMER,stores,manual entry
12459,13-Oct-24,E.  Wanjiru,KEN,,P003,Hoodie,Footwear ,37.22,1,,Mpesa,NEW10,,manual entry
14237,21/09/2024,Noah Mensah,uganda,noah.mensah@gmail.com,P005,T-shirt,clothes,110.09,3,Bob_Sales,Cash,DISC-20,affiliate,customer called in
12160,14/06/2024,Lydia 'Z' Otieno,Tanzania,lydia.z.otieno@urban-threads.com,P003,Hoodie,Footwear ,37.22,1,Bob_Sales,Debit,DISC-20,STORE,customer called in
11527,30/07/2024,T. Ibrahim,Tanzania ,t..ibrahim@hotmail.com,P026,Beanie,clothes,13.49,1,TEAM_A,Credit Card,,STORE,manual entry
14048,30/11/2024,P. Doe,KEN,p..doe@mail,P002,Sneakers,Apparel,86.72,1,TEAM_A,mpesa,,,promo code used
13038,12/05/2025,Chloe Mutiso,rwanda,chloe.mutiso@mail,P012,Skirt,Footwear,38.53,,TEAM_A,bank transfer,SUMMER,Web,??
14769,2025-13-40,peter WANJIRU,S. Sudan,peter.wanjiru@hotmail.com,P007,Belt,apparel,22.02,1,,Cash,null,mobile,
14519,,Linda 'D' Kamau,South Sudan,linda.d.kamau@email.com,P026,Beanie,clothes,13.49,1,Alice M.,unknown,null,affiliate,promo code used
12393,15/04/2024,G. Karanja,Kenia,g..karanja@urban-threads.com,P030,Ankle Socks,Footwear ,83.25,1,TEAM_A,Mpesa,,,giftwrap
14379,17/09/2025,lydia njoroge,Tanzania ,lydia.njoroge@hotmail.com,P023,Loafers,Apparel,116.66,1,Bob_Sales,Cash,,,giftwrap
12128,04-May-24,J. Mensah,Tanzania,j..mensah@urban-threads.com,,,,,2,charles,Cash,,mobile,giftwrap
12984,08/03/2024,Tom Mugabe,Rwanda,tom.mugabe@urbanthreads.co,P017,Watch,Accessories,76.48,1,Alice M.,,DISC-20,,N/A
10046,,esther OKOTH,kenya,esther.okoth@urbanthreads.co,P001,Denim Jacket,Accessory,139.9,1,,Cash,null,mobile,duplicate row
